DAUID,Pop2016,Density,AgeTot,0_14%,15_64%,65over%,AvgHouseSize,OffLangTot,OffLangNo,OffLangNo%,LangTot,LangChinese,LangChi%,AvgDwellVal,AvgRent
24661070,588,5254.7,590,19.5,61.9,17.8,2.8,585,5,0.85,615,10,1.63,1508501,1567
24661071,418,6304.7,415,12,65.1,22.9,2.4,420,0,0.00,400,0,0.00,1814691,1338
24661072,525,3038.2,520,15.4,63.5,21.2,2.9,520,5,0.96,540,45,8.33,2016019,0
24661073,630,9224,630,10.3,63.5,27.8,2,630,0,0.00,655,15,2.29,1480682,1495
24661080,1329,106320,1325,6.8,88.7,4.5,1.6,1330,30,2.26,1400,335,23.93,280944,1004
24661081,643,36742.9,645,4.7,86,8.5,1.5,640,10,1.56,615,135,21.95,0,788
24661082,846,65076.9,845,5.9,87,7.1,1.8,850,30,3.53,850,330,38.82,0,996
24661083,406,10943.4,405,7.4,81.5,11.1,1.8,405,5,1.23,390,60,15.38,601150,1064
24661084,657,34946.8,655,13,81.7,5.3,1.8,660,30,4.55,670,105,15.67,0,1053
24661086,130,1993.9,130,0,96.2,3.8,1.9,130,0,0.00,125,10,8.00,0,919
24661087,599,14900.5,605,3.3,90.1,6.6,1.4,600,10,1.67,600,110,18.33,0,803
24661093,432,17007.9,430,7,76.7,16.3,2,430,5,1.16,450,30,6.67,0,1116
24661094,920,71875,920,4.3,89.7,5.4,1.6,920,25,2.72,1030,275,26.70,0,1010
24661099,373,13087.7,370,8.1,70.3,21.6,1.9,370,5,1.35,320,10,3.13,930315,1494
24661100,712,6033.9,715,5.6,74.8,18.9,1.9,710,5,0.70,715,55,7.69,867258,1575
24661102,909,12857.1,910,6,45.6,48.4,1.8,905,0,0.00,930,30,3.23,1058841,1608
24661103,485,19795.9,485,3.1,80.4,16.5,1.5,485,0,0.00,520,15,2.88,855533,1069
24661104,1446,6626.9,1445,4.5,87.9,7.6,1.7,1445,15,1.04,1515,155,10.23,1179601,1472
24661105,317,14474.9,315,7.9,87.3,4.8,1.6,320,20,6.25,330,70,21.21,0,967
24661106,1134,3120.5,1135,5.7,86.8,7.9,1.5,1095,60,5.48,930,280,30.11,343227,1027
24661108,673,11387.5,670,16.4,68.7,15.7,2.1,670,20,2.99,660,25,3.79,492903,1050
24661109,562,19050.8,560,18.8,73.2,8.9,2,560,5,0.89,585,10,1.71,333098,546
24661110,587,11532.4,585,12,55.6,33.3,2.2,420,10,2.38,390,10,2.56,366231,922
24661111,576,18640.8,575,28.7,68.7,2.6,2.9,575,15,2.61,690,0,0.00,0,383
24661113,722,17609.8,720,22.2,68.8,9,3.3,545,15,2.75,570,0,0.00,0,583
24661114,610,11867.7,610,19.7,69.7,11.5,2.2,600,15,2.50,590,20,3.39,486610,820
24661116,562,17239.3,560,19.6,75.9,6.3,2.4,560,15,2.68,520,0,0.00,375160,732
24661117,588,12894.7,590,11,50.8,38.1,1.5,525,20,3.81,545,10,1.83,337517,625
24661118,514,9790.5,515,22.3,69.9,7.8,2.7,515,25,4.85,530,10,1.89,538239,650
24661119,815,9914.8,815,10.4,73.6,15.3,1.8,815,10,1.23,785,35,4.46,378471,1424
24661120,854,9918.7,855,7,73.1,19.9,1.8,855,5,0.58,810,20,2.47,552831,1395
24661121,549,8756,550,13.6,72.7,12.7,2.1,550,10,1.82,520,65,12.50,408709,921
24661122,693,15967.7,695,19.4,66.9,12.9,2.3,695,15,2.16,650,25,3.85,427584,606
24661123,574,17083.3,575,21.7,66.1,12.2,2.6,575,20,3.48,545,20,3.67,598325,388
24661124,1244,4092.1,1250,10.4,82.4,6.8,1.8,1200,20,1.67,1220,30,2.46,451857,896
24661125,974,5881.6,970,9.3,72.7,18,1.8,885,15,1.69,820,10,1.22,469949,825
24661126,648,9908.3,650,13.8,79.2,6.9,1.9,645,5,0.78,635,0,0.00,331867,619
24661127,704,8756.2,705,17,75.9,6.4,2.3,705,5,0.71,755,15,1.99,376208,741
24661128,610,12551.4,610,12.3,78.7,9,1.9,610,5,0.82,605,10,1.65,312027,716
24661129,723,8860.3,725,15.9,75.2,8.3,2,715,5,0.70,660,0,0.00,319852,813
24661130,526,13183,525,16.2,81,2.9,2.1,525,5,0.95,500,0,0.00,355662,819
24661131,492,14178.7,490,15.3,75.5,9.2,2.1,495,0,0.00,455,0,0.00,531011,629
24661132,489,11372.1,490,17.3,72.4,9.2,2.1,490,5,1.02,540,0,0.00,527588,829
24661133,375,10964.9,375,13.3,77.3,9.3,2,375,5,1.33,410,25,6.10,356108,699
24661134,487,3930.6,485,19.6,75.3,5.2,2.1,485,10,2.06,535,0,0.00,427010,831
24661135,781,9961.7,785,15.3,69.4,15.3,2.1,780,45,5.77,710,65,9.15,342252,648
24661136,577,10724.9,575,9.6,62.6,27,1.8,580,30,5.17,625,105,16.80,327501,681
24661137,651,15317.6,655,9.9,80.2,8.4,2,650,20,3.08,635,125,19.69,399073,873
24661138,572,14517.8,570,10.5,63.2,27.2,1.9,450,10,2.22,460,40,8.70,306454,849
24661139,519,11507.8,520,16.3,74,9.6,1.9,510,5,0.98,570,15,2.63,318983,823
24661140,549,12708.3,550,14.5,76.4,9.1,1.9,550,5,0.91,575,30,5.22,233015,788
24661141,505,17060.8,505,8.9,84.2,5.9,1.8,505,5,0.99,465,35,7.53,308000,785
24661142,358,6130.1,360,5.6,83.3,11.1,1.5,360,0,0.00,390,35,8.97,230331,802
24661143,493,17058.8,495,9.1,82.8,8.1,1.7,490,0,0.00,525,20,3.81,310161,800
24661144,751,17838.5,750,16.7,75.3,8,1.9,750,5,0.67,750,15,2.00,331182,840
24661145,304,14407.6,305,8.2,78.7,11.5,1.6,305,0,0.00,320,0,0.00,279543,802
24661146,666,10811.7,665,14.3,76.7,9,2.1,665,10,1.50,635,35,5.51,374360,777
24661147,646,16692.5,650,8.5,83.1,6.9,1.8,645,5,0.78,575,25,4.35,315122,745
24661148,478,7286.6,480,11.5,79.2,8.3,1.7,475,10,2.11,415,40,9.64,198571,750
24661149,586,12032.9,585,11.1,78.6,10.3,1.8,585,30,5.13,595,55,9.24,323853,748
24661150,557,8940.6,555,7.2,85.6,7.2,1.8,550,10,1.82,475,40,8.42,275431,837
24661151,349,10386.9,350,11.4,80,8.6,1.9,350,5,1.43,405,10,2.47,336248,799
24661152,540,16071.4,540,13,80.6,5.6,1.9,540,15,2.78,580,55,9.48,319910,707
24661153,514,15435.4,515,14.6,77.7,7.8,1.8,515,10,1.94,475,25,5.26,361777,733
24661154,430,13961,430,9.3,76.7,14,1.9,430,15,3.49,435,15,3.45,0,762
24661155,469,21612.9,470,10.6,80.9,8.5,1.8,470,5,1.06,475,0,0.00,266607,864
24661156,500,22321.4,500,15,79,6,2,500,15,3.00,480,70,14.58,334126,770
24661157,423,19493.1,425,11.8,81.2,5.9,1.9,425,5,1.18,495,15,3.03,0,792
24661158,435,18669.5,435,13.8,81.6,5.7,2.1,435,0,0.00,400,0,0.00,372889,726
24661159,385,14922.5,385,14.3,77.9,6.5,2.1,385,0,0.00,440,15,3.41,396060,857
24661160,437,15663.1,440,14.8,73.9,10.2,2,440,5,1.14,415,0,0.00,305742,851
24661161,365,9785.5,365,17.8,71.2,11,2.1,365,0,0.00,360,0,0.00,377822,827
24661162,649,13058.4,645,12.4,75.2,12.4,1.9,650,0,0.00,600,20,3.33,331454,764
24661163,691,16531.1,690,12.3,77.5,10.1,1.8,690,0,0.00,745,10,1.34,396759,815
24661164,487,16909.7,485,12.4,57.7,30.9,1.7,485,5,1.03,485,0,0.00,413487,576
24661165,552,10887.6,550,19.1,65.5,16.4,2.2,555,0,0.00,515,0,0.00,455184,812
24661166,630,5202.3,630,15.9,65.9,19,2,630,0,0.00,670,0,0.00,413483,825
24661167,433,15246.5,435,17.2,67.8,16.1,2,430,0,0.00,520,0,0.00,398288,819
24661168,389,13460.2,390,14.1,70.5,15.4,1.9,390,5,1.28,360,0,0.00,381937,823
24661169,750,15337.4,750,20.7,68,11.3,2.2,750,5,0.67,680,0,0.00,425507,843
24661170,546,23842.8,545,12.8,82.6,4.6,2.1,545,0,0.00,575,0,0.00,0,924
24661171,576,14472.4,575,13,79.1,8.7,1.9,580,10,1.72,600,10,1.67,269703,801
24661172,653,9834.3,655,13.7,73.3,12.2,2,655,0,0.00,630,0,0.00,363673,831
24661173,397,13832.8,395,12.7,78.5,10.1,2.1,400,5,1.25,360,0,0.00,423192,805
24661174,551,21274.1,550,12.7,77.3,10,2,555,0,0.00,595,0,0.00,293020,843
24661175,450,19230.8,450,15.6,78.9,5.6,2.2,450,5,1.11,485,0,0.00,0,815
24661176,472,21751.2,475,13.7,75.8,9.5,2,475,5,1.05,525,20,3.81,0,841
24661177,467,21036,465,9.7,83.9,6.5,1.9,465,10,2.15,465,35,7.53,366263,806
24661178,356,6833,355,11.3,77.5,11.3,1.8,355,5,1.41,360,0,0.00,0,795
24661179,988,14724.3,990,11.6,75.8,12.1,1.9,985,10,1.02,1005,20,1.99,389328,790
24661180,773,23074.6,770,18.2,73.4,9.1,1.9,775,20,2.58,765,65,8.50,373096,668
24661181,611,18403.6,610,16.4,73.8,9.8,1.9,610,20,3.28,605,0,0.00,358066,795
24661182,456,11259.3,455,13.2,79.1,8.8,1.9,455,5,1.10,435,15,3.45,368701,772
24661183,745,18908.6,745,12.8,71.8,14.8,1.8,745,15,2.01,740,20,2.70,326629,694
24661184,600,4169.6,600,15,77.5,6.7,2,595,5,0.84,565,15,2.65,296483,801
24661185,490,12280.7,490,13.3,80.6,6.1,1.8,490,10,2.04,510,40,7.84,272523,743
24661187,573,9794.9,570,13.2,78.9,8.8,2,575,0,0.00,620,30,4.84,367812,799
24661189,740,6727.3,740,16.9,70.3,12.2,2.3,740,10,1.35,740,55,7.43,410978,806
24661190,624,8156.9,625,12.8,71.2,15.2,2,625,5,0.80,615,0,0.00,399410,853
24661191,528,5217.4,525,10.5,76.2,14.3,1.9,525,0,0.00,555,10,1.80,386950,860
24661192,627,10329.5,625,15.2,72.8,12,2.1,625,5,0.80,680,0,0.00,446188,853
24661193,332,14310.3,335,11.9,76.1,11.9,1.8,335,5,1.49,300,20,6.67,425659,703
24661194,661,10312,660,16.7,71.2,12.1,2.2,660,0,0.00,615,0,0.00,425430,866
24661195,557,7338.6,555,18.9,68.5,13.5,2.2,555,0,0.00,485,0,0.00,474920,821
24661196,682,6634.2,680,19.9,66.9,14,2.3,685,5,0.73,690,0,0.00,408730,834
24661197,563,10199.3,565,15,69,15.9,2.1,560,0,0.00,515,0,0.00,329723,843
24661198,521,11922.2,520,16.3,63.5,20.2,2.2,520,0,0.00,620,0,0.00,560836,864
24661199,531,13511.5,535,12.1,70.1,16.8,2,535,5,0.93,590,0,0.00,372340,911
24661200,566,7638.3,565,15.9,62.8,21.2,2.1,555,5,0.90,520,0,0.00,490207,802
24661201,580,12803.5,580,14.7,66.4,19.8,2.1,580,5,0.86,655,15,2.29,515216,957
24661202,449,10665.1,450,13.3,66.7,20,2,445,5,1.12,405,0,0.00,390288,886
24661203,871,9063.5,870,14.9,70.1,15.5,2.1,855,5,0.58,880,10,1.14,428985,807
24661204,254,3052.9,255,17.6,70.6,9.8,2.5,255,0,0.00,230,0,0.00,384363,774
24661205,667,5939.4,665,12.8,72.9,14.3,2.1,665,25,3.76,640,55,8.59,419869,745
24661206,520,6357,520,14.4,67.3,19.2,2.1,520,10,1.92,530,35,6.60,358578,830
24661207,502,10224,505,13.9,67.3,18.8,2,500,15,3.00,585,10,1.71,447587,790
24661208,240,295.9,,,,,,,,#DIV/0!,,,#DIV/0!,,
24661209,691,5475.4,695,15.1,66.2,18.7,2.1,695,5,0.72,680,35,5.15,427539,861
24661210,366,15641,365,19.2,67.1,16.4,2.2,370,0,0.00,355,0,0.00,414144,780
24661211,323,12188.7,325,12.3,72.3,12.3,2,325,0,0.00,250,0,0.00,0,857
24661212,4669,4038.9,4670,14.9,62.8,22.3,2.1,4470,110,2.46,4530,330,7.28,739948,1356
24661213,523,5261.6,520,3.8,30.8,64.4,1.3,305,5,1.64,280,10,3.57,332627,489
24661214,647,6711.6,645,9.3,65.9,24,1.7,650,15,2.31,625,30,4.80,250450,934
24661215,686,18148.1,690,13.8,76.1,9.4,2,685,0,0.00,620,10,1.61,406052,794
24661216,370,19680.9,370,12.2,78.4,9.5,1.9,370,5,1.35,375,0,0.00,0,840
24661217,365,17804.9,365,12.3,75.3,11,1.9,365,0,0.00,350,0,0.00,283226,801
24661218,437,21421.6,440,11.4,81.8,6.8,1.9,435,0,0.00,465,0,0.00,0,808
24661219,342,11752.6,340,11.8,77.9,10.3,1.9,345,5,1.45,305,0,0.00,434578,782
24661220,366,11693.3,365,13.7,74,12.3,1.8,365,5,1.37,350,15,4.29,365206,806
24661221,423,13514.4,420,11.9,78.6,10.7,1.8,425,5,1.18,405,20,4.94,315922,718
24661222,1013,8084.6,1010,9.4,63.9,26.7,1.7,1015,20,1.97,1075,110,10.23,343067,788
24661223,989,2721.5,990,6.6,44.4,49.5,1.8,845,20,2.37,560,95,16.96,257440,669
24661224,1283,3673.1,1280,9,64.8,26.6,1.7,1285,20,1.56,1335,50,3.75,442547,1372
24661225,276,8734.2,275,14.5,63.6,21.8,2,275,5,1.82,305,20,6.56,448154,0
24661226,811,6306.4,815,14.1,65,20.2,1.9,810,10,1.23,725,50,6.90,430453,1605
24661227,1477,7016.6,1480,20.6,69.3,10.1,2.4,1475,30,2.03,1510,90,5.96,615731,1564
24661228,502,5756.9,505,19.8,66.3,12.9,2.1,500,10,2.00,540,0,0.00,498787,1004
24661229,1167,12388.5,1165,24,71.2,4.3,2.5,1165,55,4.72,1165,95,8.15,0,965
24661230,1101,5897.2,1100,20.9,65.9,13.2,2.5,1100,30,2.73,1020,25,2.45,1095204,1084
24661231,364,5275.4,365,19.2,74,5.5,3.2,365,0,0.00,305,35,11.48,976512,0
24661232,1304,9961.8,1305,25.7,62.1,12.3,2.3,1305,55,4.21,1395,60,4.30,0,1172
24661233,745,8900.8,745,21.5,63.8,14.8,2.1,745,30,4.03,725,25,3.45,0,1255
24661234,395,9777.2,395,13.9,55.7,30.4,2.1,395,5,1.27,420,0,0.00,407030,1181
24661237,91,5723.3,90,11.1,61.1,33.3,2.2,95,0,0.00,90,0,0.00,558955,0
24661240,2392,3181.3,2390,14,66.1,19.9,2.1,2130,70,3.29,2100,335,15.95,482576,1693
24661241,310,7277,310,17.7,69.4,11.3,2.6,310,5,1.61,315,35,11.11,651442,0
24661242,600,258.2,600,20.8,74.2,5,1.9,600,20,3.33,635,90,14.17,273402,598
24661243,680,11314.5,680,20.6,60.3,19.9,1.9,655,20,3.05,650,10,1.54,0,540
24661244,533,15228.6,535,18.7,71,9.3,2.2,535,5,0.93,510,0,0.00,466132,779
24661245,467,9284.3,465,21.5,71,8.6,2.2,465,5,1.08,470,15,3.19,456040,764
24661246,524,11670.4,525,16.2,74.3,9.5,2.1,525,5,0.95,565,10,1.77,401244,754
24661247,420,12923.1,420,14.3,75,11.9,1.9,420,5,1.19,410,15,3.66,410549,682
24661248,361,9450.3,365,11,76.7,11,1.7,355,0,0.00,355,10,2.82,0,648
24661249,572,10381.1,570,15.8,75.4,9.6,2,570,0,0.00,655,0,0.00,448982,811
24661250,669,9612.1,670,17.9,73.9,8.2,2.1,625,5,0.80,565,0,0.00,380617,716
24661251,626,12371.5,625,16,77.6,7.2,1.9,630,5,0.79,580,0,0.00,386874,734
24661252,1222,4372.1,1220,7,71.3,22.1,1.6,1220,15,1.23,1180,20,1.69,566548,911
24661255,558,8291.2,555,3.6,68.5,27.9,1.6,555,10,1.80,575,15,2.61,743183,1216
24661256,1080,4213.8,1080,4.2,85.6,11.1,1.5,1080,15,1.39,985,50,5.08,563137,1428
24661257,787,4213.1,785,5.7,77.1,16.6,1.6,785,0,0.00,755,20,2.65,554381,1490
24661258,315,5163.9,315,4.8,34.9,61.9,1.8,185,90,48.65,160,130,81.25,0,669
24661259,344,3602.1,345,2.9,47.8,47.8,1.5,345,85,24.64,325,120,36.92,482460,630
24661260,1302,15390.1,1305,5.4,74.7,19.9,1.5,1110,175,15.77,955,255,26.70,325307,935
24661261,779,13935.6,780,5.8,84,9.6,1.5,780,20,2.56,710,90,12.68,323665,936
24661262,872,10544.1,870,5.2,77,17.8,1.6,875,15,1.71,885,95,10.73,417494,1084
24661263,264,10688.3,265,11.3,43.4,43.4,1.7,265,30,11.32,235,45,19.15,0,467
24661264,982,14722.6,980,14.3,59.7,26,2.3,985,70,7.11,1050,50,4.76,0,443
24661265,512,4266.7,510,2,85.3,12.7,1.7,515,0,0.00,550,10,1.82,509249,1047
24661269,494,10143.7,495,4,81.8,13.1,1.5,495,10,2.02,460,25,5.43,505981,838
24661270,637,25177.9,635,3.1,53.5,43.3,1.4,380,5,1.32,450,25,5.56,422081,899
24661271,443,23439.2,440,3.4,85.2,12.5,1.4,440,10,2.27,395,50,12.66,0,914
24661272,847,23659.2,845,0.6,72.2,27.2,1.3,680,5,0.74,720,50,6.94,621507,860
24661273,618,34525.1,620,5.6,79.8,13.7,1.4,615,0,0.00,560,75,13.39,0,1113
24661276,663,32985.1,660,9.1,80.3,11.4,1.5,665,15,2.26,710,95,13.38,0,1105
24661277,585,19180.3,585,2.6,82.1,14.5,1.7,585,0,0.00,515,25,4.85,524913,1230
24661278,616,19310.3,620,2.4,91.9,4.8,1.5,615,0,0.00,575,80,13.91,643668,1027
24661279,398,23975.9,400,2.5,92.5,5,1.5,400,0,0.00,435,100,22.99,583625,839
24661280,682,30720.7,680,0.7,91.2,8.1,1.3,680,5,0.74,700,190,27.14,345725,875
24661281,762,39278.4,760,3.3,81.6,15.8,1.3,765,30,3.92,785,250,31.85,0,758
24661282,395,20572.9,395,1.3,92.4,6.3,1.5,395,5,1.27,395,65,16.46,0,1006
24661283,2492,3006,2490,4.6,88.4,7,1.6,2490,40,1.61,2550,320,12.55,534146,1624
24661284,253,5856.5,250,4,96,4,1.4,250,0,0.00,335,80,23.88,478729,897
24661285,572,31428.6,570,3.5,91.2,6.1,1.4,570,5,0.88,455,175,38.46,0,797
24661286,425,19859.8,425,1.2,88.2,10.6,1.3,425,5,1.18,420,40,9.52,352789,900
24661299,894,1509.6,,,,,,,,#DIV/0!,265,15,5.66,0,981
24661300,327,12480.9,325,10.8,70.8,16.9,1.9,325,0,0.00,335,0,0.00,481471,1119
24661301,617,9872,615,8.1,82.9,9.8,2,615,0,0.00,680,20,2.94,543960,976
24661302,545,7580,545,14.7,64.2,21.1,2.8,545,5,0.92,490,0,0.00,735478,1669
24661303,581,7226.4,580,15.5,68.1,15.5,2.3,580,5,0.86,525,20,3.81,599954,1072
24661304,296,6115.7,295,15.3,71.2,16.9,2.2,300,5,1.67,290,0,0.00,551328,1328
24661305,432,11550.8,435,18.4,71.3,9.2,2,430,15,3.49,370,0,0.00,0,766
24661306,450,33834.6,450,16.7,71.1,12.2,2.1,450,10,2.22,450,15,3.33,0,765
24661308,808,20665,805,19.9,73.9,6.8,2.2,810,25,3.09,815,0,0.00,0,757
24661309,427,4461.9,430,17.4,46.5,36,2.7,295,15,5.08,300,0,0.00,0,713
24661310,304,20965.5,300,25,71.7,3.3,2.3,305,10,3.28,325,0,0.00,0,642
24661311,470,32867.1,470,13.8,78.7,6.4,1.7,470,10,2.13,465,10,2.15,0,600
24661312,445,10645.9,445,11.2,61.8,27,1.6,445,45,10.11,350,10,2.86,0,468
24661313,591,2863.4,590,19.5,71.2,8.5,2,590,30,5.08,600,0,0.00,0,551
24661314,778,37951.2,775,25.2,69,5.8,2.8,780,50,6.41,825,30,3.64,0,766
24661315,658,34814.8,660,22.7,68.9,8.3,2.3,660,25,3.79,690,0,0.00,0,632
24661316,872,22947.4,875,12.6,81.7,5.7,1.8,875,35,4.00,910,10,1.10,0,636
24661317,487,3828.6,485,18.6,73.2,9.3,2.5,485,15,3.09,415,35,8.43,535737,775
24661318,284,14343.4,285,8.8,73.7,15.8,2.3,285,5,1.75,240,0,0.00,0,787
24661319,554,21226.1,555,22.5,67.6,9.9,2.7,555,25,4.50,525,0,0.00,0,670
24661320,691,6695.7,695,15.1,72.7,11.5,2.5,690,25,3.62,655,45,6.87,486322,822
24661321,479,26318.7,475,23.2,71.6,7.4,2.9,480,25,5.21,465,15,3.23,0,691
24661322,461,15896.6,465,14,69.9,14,2.2,465,10,2.15,505,10,1.98,572070,848
24661323,689,20628.7,685,19,74.5,7.3,2.2,690,10,1.45,725,0,0.00,0,874
24661324,439,10893.3,440,8,73.9,17,1.9,420,10,2.38,420,0,0.00,661886,881
24661325,346,22913.9,350,12.9,77.1,8.6,1.9,345,5,1.45,350,10,2.86,0,887
24661326,298,22238.8,300,18.3,73.3,8.3,2.3,295,15,5.08,325,0,0.00,0,831
24661327,463,28231.7,460,10.9,81.5,8.7,1.6,465,15,3.23,490,15,3.06,315344,746
24661328,849,28682.4,850,12.9,75.3,11.2,1.8,850,25,2.94,640,35,5.47,0,828
24661329,651,20798.7,650,10.8,79.2,10.8,1.8,650,15,2.31,655,10,1.53,217158,858
24661330,502,19015.2,500,15,77,9,1.9,505,10,1.98,490,25,5.10,0,781
24661331,339,15550.5,340,11.8,77.9,10.3,2.5,335,5,1.49,325,30,9.23,0,833
24661332,604,10467.9,600,15,76.7,10,2.6,600,25,4.17,565,0,0.00,427332,932
24661333,491,19484.1,490,19.4,71.4,9.2,2.7,490,30,6.12,550,55,10.00,376125,735
24661334,107,1442,110,18.2,68.2,13.6,2.5,100,0,0.00,95,0,0.00,0,0
24661335,495,5345.6,495,19.2,66.7,14.1,2,495,20,4.04,465,10,2.15,0,910
24661336,617,4168.9,620,5.6,90.3,3.2,1.7,620,5,0.81,615,0,0.00,0,872
24661337,482,6426.7,485,7.2,70.1,21.6,2.1,485,5,1.03,490,0,0.00,671857,1333
24661338,537,11828.2,535,8.4,75.7,16.8,1.9,505,5,0.99,520,15,2.88,605532,893
24661339,980,14736.8,980,15.3,78.1,6.6,2.2,980,20,2.04,970,15,1.55,479025,935
24661340,707,10679.8,705,28.4,63.8,7.8,2.8,705,25,3.55,645,45,6.98,425874,753
24661341,271,18819.4,270,27.8,66.7,5.6,3,275,10,3.64,335,10,2.99,485104,853
24661342,455,26000,455,20.9,76.9,3.3,2,455,10,2.20,500,0,0.00,0,644
24661343,1102,28256.4,1100,19.1,76.8,4.1,2,1105,25,2.26,1215,75,6.17,243305,673
24661344,370,11419.8,370,32.4,54.1,13.5,3.7,370,0,0.00,235,0,0.00,711953,920
24661345,313,10982.5,310,33.9,54.8,11.3,3.9,315,5,1.59,260,0,0.00,693202,0
24661346,752,10621.5,755,33.1,57.6,9.9,3.6,750,10,1.33,785,0,0.00,579159,1059
24661347,344,12509.1,345,36.2,52.2,11.6,4.3,345,0,0.00,415,0,0.00,686130,1469
24661348,418,9008.6,420,21.4,58.3,19,2.6,420,0,0.00,420,0,0.00,801230,1092
24661349,409,6533.5,410,25.6,61,13.4,2.9,410,0,0.00,455,0,0.00,993769,0
24661350,419,7350.9,420,22.6,57.1,20.2,2.8,420,0,0.00,420,0,0.00,873942,1885
24661351,1455,13397.8,1455,10,43.6,46.4,2.1,1280,5,0.39,880,0,0.00,649677,1341
24661352,660,3119.1,660,16.7,71.2,12.1,2.2,660,5,0.76,635,10,1.57,468480,1064
24661353,536,18231.3,535,21.5,68.2,9.3,2.4,540,5,0.93,525,0,0.00,553723,1193
24661354,582,19464.9,580,21.6,69,10.3,2.5,580,10,1.72,545,0,0.00,730691,1064
24661355,606,6644.7,605,20.7,68.6,11.6,2.6,605,0,0.00,680,15,2.21,772190,1261
24661356,536,9520.4,540,23.1,60.2,15.7,2.6,540,15,2.78,495,0,0.00,797854,995
24661357,526,13662.3,525,23.8,61.9,14.3,2.1,525,10,1.90,550,15,2.73,621548,1195
24661358,554,14773.3,555,26.1,58.6,14.4,2.5,555,25,4.50,530,0,0.00,524550,1397
24661359,638,22230,640,31.3,60.2,8.6,2.9,640,45,7.03,645,0,0.00,714016,1384
24661360,453,20497.7,455,24.2,61.5,14.3,2.4,450,45,10.00,530,0,0.00,484888,1457
24661361,632,16989.2,630,23,65.1,11.9,2.5,630,15,2.38,630,20,3.17,516113,1220
24661362,803,6549.8,805,19.9,68.9,11.2,2.1,800,35,4.38,810,30,3.70,477187,1121
24661363,487,10041.2,485,19.6,64.9,15.5,2.2,485,5,1.03,490,0,0.00,551361,1229
24661364,768,5086.1,770,31.8,60.4,6.5,2.7,765,75,9.80,840,0,0.00,593871,1180
24661365,592,28461.5,590,38.1,56.8,5.9,3.4,595,65,10.92,595,0,0.00,598729,1239
24661366,695,31026.8,695,44.6,51.1,4.3,4.3,695,80,11.51,685,0,0.00,614322,1159
24661367,994,18933.3,995,21.1,72.9,6,2.1,995,85,8.54,920,15,1.63,438986,880
24661368,777,19522.6,775,29,64.5,5.8,2.7,775,85,10.97,840,15,1.79,719450,948
24661369,613,17924,615,23.6,66.7,8.9,2.2,615,45,7.32,645,0,0.00,568420,970
24661370,607,19393,605,14.9,76.9,8.3,1.9,605,10,1.65,645,15,2.33,446261,946
24661371,552,5503.5,550,11.8,82.7,5.5,2,550,10,1.82,510,35,6.86,501629,934
24661372,398,16048.4,400,16.3,75,7.5,2.2,400,5,1.25,375,10,2.67,484999,1013
24661373,422,16679.8,420,14.3,78.6,7.1,2.2,420,10,2.38,425,10,2.35,512685,1373
24661374,267,11866.7,265,7.5,86.8,7.5,1.7,270,10,3.70,225,10,4.44,0,895
24661375,905,4338.4,905,6.6,68,25.4,1.5,905,10,1.10,905,0,0.00,387904,900
24661376,561,11936.2,565,7.1,83.2,8,1.6,560,0,0.00,605,20,3.31,429191,894
24661377,389,13010,390,10.3,78.2,11.5,1.7,385,10,2.60,370,10,2.70,501168,779
24661378,543,16306.3,545,12.8,76.1,10.1,2.3,540,20,3.70,575,30,5.22,736589,949
24661379,506,15426.8,505,12.9,75.2,11.9,2.3,510,15,2.94,495,0,0.00,627253,1277
24661380,440,14057.5,440,15.9,72.7,10.2,2.2,440,10,2.27,410,10,2.44,548792,1093
24661381,680,23529.4,680,31.6,59.6,8.8,3.1,680,50,7.35,620,30,4.84,559312,1179
24661382,669,18792.1,670,17.9,76.9,6,2.1,670,45,6.72,545,20,3.67,504196,1101
24661383,1039,15167.9,1040,20.7,74,4.8,2.2,1040,45,4.33,1180,15,1.27,541762,996
24661384,712,19614.3,715,31.5,58.7,9.1,3.2,710,70,9.86,730,0,0.00,721782,1239
24661385,617,9100.3,620,34.7,52.4,12.9,3.8,615,40,6.50,695,10,1.44,1136347,0
24661386,390,5555.6,390,25.6,48.7,25.6,2.9,390,20,5.13,430,0,0.00,916043,743
24661387,446,18056.7,445,37.1,50.6,12.4,3.7,445,40,8.99,385,0,0.00,767146,1499
24661388,442,17000,440,34.1,55.7,9.1,3.6,445,35,7.87,390,0,0.00,778773,1277
24661389,422,14501.7,420,28.6,65.5,7.1,2.7,420,30,7.14,495,0,0.00,780784,1126
24661390,429,15266.9,430,29.1,65.1,5.8,3,430,50,11.63,385,0,0.00,607385,1057
24661391,496,21659.4,495,37.4,57.6,5.1,3.2,495,50,10.10,535,0,0.00,583635,1058
24661392,452,19071.7,455,14.3,75.8,9.9,2.1,455,10,2.20,475,0,0.00,491012,1097
24661393,362,24794.5,360,38.9,56.9,5.6,3.4,365,45,12.33,330,0,0.00,575040,1363
24661394,695,27470.4,695,33.8,61.2,5.8,2.9,695,75,10.79,585,0,0.00,453396,1185
24661395,464,8754.7,465,23.7,51.6,23.7,2.9,465,15,3.23,465,0,0.00,1191716,1223
24661396,595,9097.9,595,23.5,63,13.4,2.7,595,20,3.36,570,0,0.00,1195943,1209
24661397,399,3270.5,400,16.3,62.5,20,2.5,400,0,0.00,475,0,0.00,1042427,0
